frame.frame.encap_type,frame.frame.time,frame.frame.time_utc,frame.frame.time_epoch,frame.frame.offset_shift,frame.frame.time_delta,frame.frame.time_delta_displayed,frame.frame.time_relative,frame.frame.number,frame.frame.len,frame.frame.cap_len,frame.frame.marked,frame.frame.ignored,frame.frame.protocols,sll.sll.etype,sll.sll.ifindex,sll.sll.hatype,sll.sll.pkttype,sll.sll.halen,sll.sll.src.eth,sll.sll.unused,ip.ip.version,ip.ip.hdr_len,ip.ip.dsfield,ip.ip.dsfield_tree,ip.ip.len,ip.ip.id,ip.ip.flags,ip.ip.flags_tree,ip.ip.frag_offset,ip.ip.ttl,ip.ip.proto,ip.ip.checksum,ip.ip.checksum.status,ip.ip.src,ip.ip.addr,ip.ip.src_host,ip.ip.host,ip.ip.dst,ip.ip.dst_host,udp.udp.srcport,udp.udp.dstport,udp.udp.port,udp.udp.length,udp.udp.checksum,udp.udp.checksum.status,udp.udp.stream,udp.Timestamps,udp.udp.payload,dns.dns.id,dns.dns.flags,dns.dns.flags_tree,dns.dns.count.queries,dns.dns.count.answers,dns.dns.count.auth_rr,dns.dns.count.add_rr,dns.Queries,dns.Additional records,dns.Answers,dns.dns.unsolicited,dns.dns.response_to,dns.dns.time,dns.Authoritative nameservers
210,"Nov 14, 2025 22:38:52.915933000 +06","Nov 14, 2025 16:38:52.915933000 UTC",1763138333,0,0.000003,0.000003,397.228219,290,431,431,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,3c:61,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",411,0x1e59,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x9906,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,37467,37467,391,0x9547,2,29,"{'udp.time_relative': '0.010928000', 'udp.time_delta': '0.000003000'}",e6:4e:81:80:00:01:00:0c:00:00:00:00:12:63:6f:6e:6e:65:63:74:69:76:69:74:79:2d:63:68:65:63:6b:06:75:62:75:6e:74:75:03:63:6f:6d:00:00:1c:00:01:c0:0c:00:1c:00:01:00:00:00:ef:00:10:26:20:00:2d:40:00:00:01:00:00:00:00:00:00:00:22:c0:0c:00:1c:00:01:00:00:00:ef:00:10:26:20:00:2d:40:02:00:01:00:00:00:00:00:00:01:97:c0:0c:00:1c:00:01:00:00:00:ef:00:10:26:20:00:2d:40:00:00:01:00:00:00:00:00:00:00:2a:c0:0c:00:1c:00:01:00:00:00:ef:00:10:20:01:06:7c:15:62:00:00:00:00:00:00:00:00:00:23:c0:0c:00:1c:00:01:00:00:00:ef:00:10:26:20:00:2d:40:00:00:01:00:00:00:00:00:00:00:98:c0:0c:00:1c:00:01:00:00:00:ef:00:10:26:20:00:2d:40:02:00:01:00:00:00:00:00:00:01:96:c0:0c:00:1c:00:01:00:00:00:ef:00:10:26:20:00:2d:40:00:00:01:00:00:00:00:00:00:00:96:c0:0c:00:1c:00:01:00:00:00:ef:00:10:26:20:00:2d:40:02:00:01:00:00:00:00:00:00:01:98:c0:0c:00:1c:00:01:00:00:00:ef:00:10:26:20:00:2d:40:00:00:01:00:00:00:00:00:00:00:23:c0:0c:00:1c:00:01:00:00:00:ef:00:10:20:01:06:7c:15:62:00:00:00:00:00:00:00:00:00:24:c0:0c:00:1c:00:01:00:00:00:ef:00:10:26:20:00:2d:40:00:00:01:00:00:00:00:00:00:00:2b:c0:0c:00:1c:00:01:00:00:00:ef:00:10:26:20:00:2d:40:00:00:01:00:00:00:00:00:00:00:97,0xe64e,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,12,0,0,"{'connectivity-check.ubuntu.com: type AAAA, class IN': {'dns.qry.name': 'connectivity-check.ubuntu.com', 'dns.qry.name.len': '29', 'dns.count.labels': '3', 'dns.qry.type': '28', 'dns.qry.class': '0x0001'}}",,"{'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2620:2d:4000:1::22': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '239', 'dns.resp.len': '16', 'dns.aaaa': '2620:2d:4000:1::22'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2620:2d:4002:1::197': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '239', 'dns.resp.len': '16', 'dns.aaaa': '2620:2d:4002:1::197'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2620:2d:4000:1::2a': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '239', 'dns.resp.len': '16', 'dns.aaaa': '2620:2d:4000:1::2a'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2001:67c:1562::23': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '239', 'dns.resp.len': '16', 'dns.aaaa': '2001:67c:1562::23'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2620:2d:4000:1::98': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '239', 'dns.resp.len': '16', 'dns.aaaa': '2620:2d:4000:1::98'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2620:2d:4002:1::196': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '239', 'dns.resp.len': '16', 'dns.aaaa': '2620:2d:4002:1::196'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2620:2d:4000:1::96': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '239', 'dns.resp.len': '16', 'dns.aaaa': '2620:2d:4000:1::96'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2620:2d:4002:1::198': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '239', 'dns.resp.len': '16', 'dns.aaaa': '2620:2d:4002:1::198'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2620:2d:4000:1::23': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '239', 'dns.resp.len': '16', 'dns.aaaa': '2620:2d:4000:1::23'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2001:67c:1562::24': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '239', 'dns.resp.len': '16', 'dns.aaaa': '2001:67c:1562::24'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2620:2d:4000:1::2b': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '239', 'dns.resp.len': '16', 'dns.aaaa': '2620:2d:4000:1::2b'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2620:2d:4000:1::97': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '239', 'dns.resp.len': '16', 'dns.aaaa': '2620:2d:4000:1::97'}}",,288,0.010891,
210,"Nov 14, 2025 22:38:55.514712000 +06","Nov 14, 2025 16:38:55.514712000 UTC",1763138336,0,2.598779,2.598779,399.826998,291,106,106,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,0:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",86,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xedcf,2,192.168.0.161,152.42.243.83,192.168.0.161,152.42.243.83,152.42.243.83,152.42.243.83,42496,53,53,66,0x8a93,2,0,"{'udp.time_relative': '399.826998000', 'udp.time_delta': '4.004760000'}",54:07:01:00:00:01:00:00:00:00:00:01:08:70:61:61:61:6f:7a:79:69:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:00:00:29:10:00:00:00:80:00:00:00,0x5407,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,1,"{'paaaozyi.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': 'paaaozyi.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}","{'<Root>: type OPT': {'dns.resp.name': '<Root>', 'dns.resp.type': '41', 'dns.rr.udp_payload_size': '4096', 'dns.resp.ext_rcode': '0x00', 'dns.resp.edns0_version': '0', 'dns.resp.z': '0x8000', 'dns.resp.z_tree': {'dns.resp.z.do': '1', 'dns.resp.z.reserved': '0x0000'}, 'dns.resp.len': '0'}}",,,,,
210,"Nov 14, 2025 22:38:55.606848000 +06","Nov 14, 2025 16:38:55.606848000 UTC",1763138336,0,0.092136,0.092136,399.919134,292,111,111,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,0:02,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",91,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,50,17,0xfbca,2,152.42.243.83,192.168.0.161,152.42.243.83,192.168.0.161,192.168.0.161,192.168.0.161,53,42496,42496,71,0x292e,2,0,"{'udp.time_relative': '399.919134000', 'udp.time_delta': '0.092136000'}",35:d8:84:00:00:01:00:01:00:00:00:00:08:70:61:61:61:6f:7a:79:61:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:c0:0c:00:10:00:01:00:00:00:00:00:04:03:72:f0:00,0x35d8,0x8400,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '1', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '0', 'dns.flags.recavail': '0', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'paaaozya.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': 'paaaozya.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}",,"{'paaaozya.tunnel.devgossips.me: type TXT, class IN': {'dns.resp.name': 'paaaozya.tunnel.devgossips.me', 'dns.resp.type': '16', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '0', 'dns.resp.len': '4', 'dns.txt.length': '3', 'dns.txt': 'r�'}}",,285,4.18652,
210,"Nov 14, 2025 22:38:59.611600000 +06","Nov 14, 2025 16:38:59.611600000 UTC",1763138340,0,4.004752,4.004752,403.923886,293,106,106,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,0:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",86,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xedcf,2,192.168.0.161,152.42.243.83,192.168.0.161,152.42.243.83,152.42.243.83,152.42.243.83,42496,53,53,66,0x6464,2,0,"{'udp.time_relative': '403.923886000', 'udp.time_delta': '4.004752000'}",72:36:01:00:00:01:00:00:00:00:00:01:08:70:61:61:61:6f:7a:79:71:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:00:00:29:10:00:00:00:80:00:00:00,0x7236,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,1,"{'paaaozyq.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': 'paaaozyq.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}","{'<Root>: type OPT': {'dns.resp.name': '<Root>', 'dns.resp.type': '41', 'dns.rr.udp_payload_size': '4096', 'dns.resp.ext_rcode': '0x00', 'dns.resp.edns0_version': '0', 'dns.resp.z': '0x8000', 'dns.resp.z_tree': {'dns.resp.z.do': '1', 'dns.resp.z.reserved': '0x0000'}, 'dns.resp.len': '0'}}",,,,,
210,"Nov 14, 2025 22:38:59.703711000 +06","Nov 14, 2025 16:38:59.703711000 UTC",1763138340,0,0.092111,0.092111,404.015997,294,111,111,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,0:02,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",91,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,50,17,0xfbca,2,152.42.243.83,192.168.0.161,152.42.243.83,192.168.0.161,192.168.0.161,192.168.0.161,53,42496,42496,71,0x02ff,2,0,"{'udp.time_relative': '404.015997000', 'udp.time_delta': '0.092111000'}",54:07:84:00:00:01:00:01:00:00:00:00:08:70:61:61:61:6f:7a:79:69:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:c0:0c:00:10:00:01:00:00:00:00:00:04:03:72:f0:00,0x5407,0x8400,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '1', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '0', 'dns.flags.recavail': '0', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'paaaozyi.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': 'paaaozyi.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}",,"{'paaaozyi.tunnel.devgossips.me: type TXT, class IN': {'dns.resp.name': 'paaaozyi.tunnel.devgossips.me', 'dns.resp.type': '16', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '0', 'dns.resp.len': '4', 'dns.txt.length': '3', 'dns.txt': 'r�'}}",,291,4.188999,
210,"Nov 14, 2025 22:39:03.708214000 +06","Nov 14, 2025 16:39:03.708214000 UTC",1763138344,0,4.004503,4.004503,408.0205,295,106,106,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,0:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",86,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xedcf,2,192.168.0.161,152.42.243.83,192.168.0.161,152.42.243.83,152.42.243.83,152.42.243.83,42496,53,53,66,0x3e35,2,0,"{'udp.time_relative': '408.020500000', 'udp.time_delta': '4.004503000'}",90:65:01:00:00:01:00:00:00:00:00:01:08:70:61:61:61:6f:7a:79:79:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:00:00:29:10:00:00:00:80:00:00:00,0x9065,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,1,"{'paaaozyy.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': 'paaaozyy.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}","{'<Root>: type OPT': {'dns.resp.name': '<Root>', 'dns.resp.type': '41', 'dns.rr.udp_payload_size': '4096', 'dns.resp.ext_rcode': '0x00', 'dns.resp.edns0_version': '0', 'dns.resp.z': '0x8000', 'dns.resp.z_tree': {'dns.resp.z.do': '1', 'dns.resp.z.reserved': '0x0000'}, 'dns.resp.len': '0'}}",,,,,
210,"Nov 14, 2025 22:39:03.798436000 +06","Nov 14, 2025 16:39:03.798436000 UTC",1763138344,0,0.090222,0.090222,408.110722,296,111,111,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,0:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",91,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,50,17,0xfbca,2,152.42.243.83,192.168.0.161,152.42.243.83,192.168.0.161,192.168.0.161,192.168.0.161,53,42496,42496,71,0xdccf,2,0,"{'udp.time_relative': '408.110722000', 'udp.time_delta': '0.090222000'}",72:36:84:00:00:01:00:01:00:00:00:00:08:70:61:61:61:6f:7a:79:71:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:c0:0c:00:10:00:01:00:00:00:00:00:04:03:72:f0:00,0x7236,0x8400,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '1', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '0', 'dns.flags.recavail': '0', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'paaaozyq.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': 'paaaozyq.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}",,"{'paaaozyq.tunnel.devgossips.me: type TXT, class IN': {'dns.resp.name': 'paaaozyq.tunnel.devgossips.me', 'dns.resp.type': '16', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '0', 'dns.resp.len': '4', 'dns.txt.length': '3', 'dns.txt': 'r�'}}",,293,4.186836,
210,"Nov 14, 2025 22:39:07.802750000 +06","Nov 14, 2025 16:39:07.802750000 UTC",1763138348,0,4.004314,4.004314,412.115036,297,106,106,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,0:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",86,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xedcf,2,192.168.0.161,152.42.243.83,192.168.0.161,152.42.243.83,152.42.243.83,152.42.243.83,42496,53,53,66,0x3805,2,0,"{'udp.time_relative': '412.115036000', 'udp.time_delta': '4.004314000'}",ae:94:01:00:00:01:00:00:00:00:00:01:08:70:61:61:61:6f:7a:7a:61:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:00:00:29:10:00:00:00:80:00:00:00,0xae94,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,1,"{'paaaozza.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': 'paaaozza.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}","{'<Root>: type OPT': {'dns.resp.name': '<Root>', 'dns.resp.type': '41', 'dns.rr.udp_payload_size': '4096', 'dns.resp.ext_rcode': '0x00', 'dns.resp.edns0_version': '0', 'dns.resp.z': '0x8000', 'dns.resp.z_tree': {'dns.resp.z.do': '1', 'dns.resp.z.reserved': '0x0000'}, 'dns.resp.len': '0'}}",,,,,
210,"Nov 14, 2025 22:39:07.859467000 +06","Nov 14, 2025 16:39:07.859467000 UTC",1763138348,0,0.056717,0.056717,412.171753,298,111,111,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,0:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",91,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,50,17,0xfbca,2,152.42.243.83,192.168.0.161,152.42.243.83,192.168.0.161,192.168.0.161,192.168.0.161,53,42496,42496,71,0xb6a0,2,0,"{'udp.time_relative': '412.171753000', 'udp.time_delta': '0.056717000'}",90:65:84:00:00:01:00:01:00:00:00:00:08:70:61:61:61:6f:7a:79:79:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:c0:0c:00:10:00:01:00:00:00:00:00:04:03:72:f0:00,0x9065,0x8400,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '1', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '0', 'dns.flags.recavail': '0', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'paaaozyy.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': 'paaaozyy.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}",,"{'paaaozyy.tunnel.devgossips.me: type TXT, class IN': {'dns.resp.name': 'paaaozyy.tunnel.devgossips.me', 'dns.resp.type': '16', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '0', 'dns.resp.len': '4', 'dns.txt.length': '3', 'dns.txt': 'r�'}}",,295,4.151253,
210,"Nov 14, 2025 22:39:11.863836000 +06","Nov 14, 2025 16:39:11.863836000 UTC",1763138352,0,4.004369,4.004369,416.176122,299,106,106,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,0:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",86,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xedcf,2,192.168.0.161,152.42.243.83,192.168.0.161,152.42.243.83,152.42.243.83,152.42.243.83,42496,53,53,66,0x11d6,2,0,"{'udp.time_relative': '416.176122000', 'udp.time_delta': '4.004369000'}",cc:c3:01:00:00:01:00:00:00:00:00:01:08:70:61:61:61:6f:7a:7a:69:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:00:00:29:10:00:00:00:80:00:00:00,0xccc3,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,1,"{'paaaozzi.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': 'paaaozzi.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}","{'<Root>: type OPT': {'dns.resp.name': '<Root>', 'dns.resp.type': '41', 'dns.rr.udp_payload_size': '4096', 'dns.resp.ext_rcode': '0x00', 'dns.resp.edns0_version': '0', 'dns.resp.z': '0x8000', 'dns.resp.z_tree': {'dns.resp.z.do': '1', 'dns.resp.z.reserved': '0x0000'}, 'dns.resp.len': '0'}}",,,,,
210,"Nov 14, 2025 22:39:11.991088000 +06","Nov 14, 2025 16:39:11.991088000 UTC",1763138352,0,0.127252,0.127252,416.303374,300,111,111,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,0:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",91,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,50,17,0xfbca,2,152.42.243.83,192.168.0.161,152.42.243.83,192.168.0.161,192.168.0.161,192.168.0.161,53,42496,42496,71,0xb070,2,0,"{'udp.time_relative': '416.303374000', 'udp.time_delta': '0.127252000'}",ae:94:84:00:00:01:00:01:00:00:00:00:08:70:61:61:61:6f:7a:7a:61:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:c0:0c:00:10:00:01:00:00:00:00:00:04:03:72:f0:00,0xae94,0x8400,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '1', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '0', 'dns.flags.recavail': '0', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'paaaozza.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': 'paaaozza.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}",,"{'paaaozza.tunnel.devgossips.me: type TXT, class IN': {'dns.resp.name': 'paaaozza.tunnel.devgossips.me', 'dns.resp.type': '16', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '0', 'dns.resp.len': '4', 'dns.txt.length': '3', 'dns.txt': 'r�'}}",,297,4.188338,
